Kernel,Gamma,Degree,Coef0,MSE,PSNR
poly,1e-05,4,1,0.015638878547755933,17.7416153854908
poly,1e-05,4,10,0.0027397036436392066,25.306635581461244
poly,1e-05,5,0,0.41919758657063033,3.4594837182135265
poly,1e-05,5,1,0.015628304445777418,17.744552825884053
poly,1e-05,5,10,0.0026115533210960924,25.514682480358488
poly,1e-05,6,0,0.41919758657063033,3.4594837182135265
poly,1e-05,6,1,0.015614956797359546,17.74826358473334
poly,1e-05,6,10,0.008178802533554214,20.556774226105645
poly,1e-06,2,0,0.41919758657063033,3.4594837182135265
poly,1e-06,2,1,0.015656506422439084,17.736722849725844
poly,1e-06,2,10,0.015650109444159212,17.73849766462012
poly,1e-06,3,0,0.41919758657063033,3.4594837182135265
poly,1e-06,3,1,0.015656454599086052,17.736737224984857
poly,1e-06,3,10,0.01479842825327793,17.98151554196708
poly,1e-06,4,0,0.41919758657063033,3.4594837182135265
poly,1e-06,4,1,0.015656381785361818,17.73675742283487
poly,1e-06,4,10,0.003541836377497558,24.19138651278043
poly,1e-06,5,0,0.41919758657063033,3.4594837182135265
poly,1e-06,5,1,0.015656287830164196,17.736783485271815
poly,1e-06,5,10,0.0027598009785660916,25.274893811562983
poly,1e-06,6,0,0.41919758657063033,3.4594837182135265
poly,1e-06,6,1,0.01565617258203171,17.73681545441594
poly,1e-06,6,10,0.002720325044037733,25.337463456893712
cosine,0.001,2,0,0.13190863144710374,8.480939309033932
cosine,0.001,2,1,0.13190863144710374,8.480939309033932
cosine,0.001,2,10,0.13190863144710374,8.480939309033932
cosine,0.001,3,0,0.13190863144710374,8.480939309033932
cosine,0.001,3,1,0.13190863144710374,8.480939309033932
cosine,0.001,3,10,0.13190863144710374,8.480939309033932
cosine,0.001,4,0,0.13190863144710374,8.480939309033932
cosine,0.001,4,1,0.13190863144710374,8.480939309033932
cosine,0.001,4,10,0.13190863144710374,8.480939309033932
cosine,0.001,5,0,0.13190863144710374,8.480939309033932
cosine,0.001,5,1,0.13190863144710374,8.480939309033932
cosine,0.001,5,10,0.13190863144710374,8.480939309033932
cosine,0.001,6,0,0.13190863144710374,8.480939309033932
cosine,0.001,6,1,0.13190863144710374,8.480939309033932
cosine,0.001,6,10,0.13190863144710374,8.480939309033932
cosine,0.0001,2,0,0.13190863144710374,8.480939309033932
cosine,0.0001,2,1,0.13190863144710374,8.480939309033932
cosine,0.0001,2,10,0.13190863144710374,8.480939309033932
cosine,0.0001,3,0,0.13190863144710374,8.480939309033932
cosine,0.0001,3,1,0.13190863144710374,8.480939309033932
cosine,0.0001,3,10,0.13190863144710374,8.480939309033932
cosine,0.0001,4,0,0.13190863144710374,8.480939309033932
cosine,0.0001,4,1,0.13190863144710374,8.480939309033932
cosine,0.0001,4,10,0.13190863144710374,8.480939309033932
cosine,0.0001,5,0,0.13190863144710374,8.480939309033932
cosine,0.0001,5,1,0.13190863144710374,8.480939309033932
cosine,0.0001,5,10,0.13190863144710374,8.480939309033932
cosine,0.0001,6,0,0.13190863144710374,8.480939309033932
cosine,0.0001,6,1,0.13190863144710374,8.480939309033932
cosine,0.0001,6,10,0.13190863144710374,8.480939309033932
cosine,1e-05,2,0,0.13190863144710374,8.480939309033932
cosine,1e-05,2,1,0.13190863144710374,8.480939309033932
cosine,1e-05,2,10,0.13190863144710374,8.480939309033932
cosine,1e-05,3,0,0.13190863144710374,8.480939309033932
cosine,1e-05,3,1,0.13190863144710374,8.480939309033932
cosine,1e-05,3,10,0.13190863144710374,8.480939309033932
cosine,1e-05,4,0,0.13190863144710374,8.480939309033932
cosine,1e-05,4,1,0.13190863144710374,8.480939309033932
cosine,1e-05,4,10,0.13190863144710374,8.480939309033932
cosine,1e-05,5,0,0.13190863144710374,8.480939309033932
cosine,1e-05,5,1,0.13190863144710374,8.480939309033932
cosine,1e-05,5,10,0.13190863144710374,8.480939309033932
cosine,1e-05,6,0,0.13190863144710374,8.480939309033932
cosine,1e-05,6,1,0.13190863144710374,8.480939309033932
cosine,1e-05,6,10,0.13190863144710374,8.480939309033932
cosine,1e-06,2,0,0.13190863144710374,8.480939309033932
cosine,1e-06,2,1,0.13190863144710374,8.480939309033932
cosine,1e-06,2,10,0.13190863144710374,8.480939309033932
cosine,1e-06,3,0,0.13190863144710374,8.480939309033932
cosine,1e-06,3,1,0.13190863144710374,8.480939309033932
cosine,1e-06,3,10,0.13190863144710374,8.480939309033932
cosine,1e-06,4,0,0.13190863144710374,8.480939309033932
cosine,1e-06,4,1,0.13190863144710374,8.480939309033932
cosine,1e-06,4,10,0.13190863144710374,8.480939309033932
cosine,1e-06,5,0,0.13190863144710374,8.480939309033932
cosine,1e-06,5,1,0.13190863144710374,8.480939309033932
cosine,1e-06,5,10,0.13190863144710374,8.480939309033932
cosine,1e-06,6,0,0.13190863144710374,8.480939309033932
cosine,1e-06,6,1,0.13190863144710374,8.480939309033932
cosine,1e-06,6,10,0.13190863144710374,8.480939309033932
sigmoid,0.001,2,0,0.41959891150462614,3.455327925527599
sigmoid,0.001,2,1,0.015633429945674966,17.743128735771474
sigmoid,0.001,2,10,0.015656547700721224,17.736711399593844
sigmoid,0.001,3,0,0.41959891150462614,3.455327925527599
sigmoid,0.001,3,1,0.015633429945674966,17.743128735771474
sigmoid,0.001,3,10,0.015656547700721224,17.736711399593844
sigmoid,0.001,4,0,0.41959891150462614,3.455327925527599
sigmoid,0.001,4,1,0.015633429945674966,17.743128735771474
sigmoid,0.001,4,10,0.015656547700721224,17.736711399593844
sigmoid,0.001,5,0,0.41959891150462614,3.455327925527599
sigmoid,0.001,5,1,0.015633429945674966,17.743128735771474
sigmoid,0.001,5,10,0.015656547700721224,17.736711399593844
sigmoid,0.001,6,0,0.41959891150462614,3.455327925527599
sigmoid,0.001,6,1,0.015633429945674966,17.743128735771474
sigmoid,0.001,6,10,0.015656547700721224,17.736711399593844
sigmoid,0.0001,2,0,0.4185354236137344,3.4663492415889587
sigmoid,0.0001,2,1,0.015645211144092667,17.73985716800081
sigmoid,0.0001,2,10,0.015656547700721224,17.736711399593844
sigmoid,0.0001,3,0,0.4185354236137344,3.4663492415889587
sigmoid,0.0001,3,1,0.015645211144092667,17.73985716800081
sigmoid,0.0001,3,10,0.015656547700721224,17.736711399593844
sigmoid,0.0001,4,0,0.4185354236137344,3.4663492415889587
sigmoid,0.0001,4,1,0.015645211144092667,17.73985716800081
sigmoid,0.0001,4,10,0.015656547700721224,17.736711399593844
sigmoid,0.0001,5,0,0.4185354236137344,3.4663492415889587
sigmoid,0.0001,5,1,0.015645211144092667,17.73985716800081
sigmoid,0.0001,5,10,0.015656547700721224,17.736711399593844
sigmoid,0.0001,6,0,0.4185354236137344,3.4663492415889587
sigmoid,0.0001,6,1,0.015645211144092667,17.73985716800081
sigmoid,0.0001,6,10,0.015656547700721224,17.736711399593844
sigmoid,1e-05,2,0,0.4191905698877235,3.4595564126246843
sigmoid,1e-05,2,1,0.015657106911899088,17.73655628366643
sigmoid,1e-05,2,10,0.015656547700721224,17.736711399593844
sigmoid,1e-05,3,0,0.4191905698877235,3.4595564126246843
sigmoid,1e-05,3,1,0.015657106911899088,17.73655628366643
sigmoid,1e-05,3,10,0.015656547700721224,17.736711399593844
sigmoid,1e-05,4,0,0.4191905698877235,3.4595564126246843
sigmoid,1e-05,4,1,0.015657106911899088,17.73655628366643
sigmoid,1e-05,4,10,0.015656547700721224,17.736711399593844
sigmoid,1e-05,5,0,0.4191905698877235,3.4595564126246843
sigmoid,1e-05,5,1,0.015657106911899088,17.73655628366643
sigmoid,1e-05,5,10,0.015656547700721224,17.736711399593844
sigmoid,1e-05,6,0,0.4191905698877235,3.4595564126246843
sigmoid,1e-05,6,1,0.015657106911899088,17.73655628366643
sigmoid,1e-05,6,10,0.015656547700721224,17.736711399593844
sigmoid,1e-06,2,0,0.4191975163630814,3.4594844455734783
sigmoid,1e-06,2,1,0.015657280013688726,17.73650826921721
sigmoid,1e-06,2,10,0.015656547700721224,17.736711399593844
sigmoid,1e-06,3,0,0.4191975163630814,3.4594844455734783
sigmoid,1e-06,3,1,0.015657280013688726,17.73650826921721
sigmoid,1e-06,3,10,0.015656547700721224,17.736711399593844
sigmoid,1e-06,4,0,0.4191975163630814,3.4594844455734783
sigmoid,1e-06,4,1,0.015657280013688726,17.73650826921721
sigmoid,1e-06,4,10,0.015656547700721224,17.736711399593844
sigmoid,1e-06,5,0,0.4191975163630814,3.4594844455734783
sigmoid,1e-06,5,1,0.015657280013688726,17.73650826921721
sigmoid,1e-06,5,10,0.015656547700721224,17.736711399593844
sigmoid,1e-06,6,0,0.4191975163630814,3.4594844455734783
sigmoid,1e-06,6,1,0.015657280013688726,17.73650826921721
sigmoid,1e-06,6,10,0.015656547700721224,17.736711399593844
